,tweets,clusterID
1423,#Obama tries to contain his laughter during #Romney's BS ramblings ...#debate2012,310
1424,Everyone's inner Kanye is coming out tonight #debate2012,310
1425,Woulda ended all this disrespect. RT @gafinestkira: Kanye should have been the moderator! #debate2012,310
1426,Romney is the new Kanye. #Debate2012,310
1427,"Hey Mitt, is that trickle down, or are you pissing on us again?? #debate2012",310
1428,Mitt just throws ideas out of a hat can we get a solid answer with a plan #debate2012,310
1429,I wonder if Mitt realizes he's coming off as an antagonist #Debate2012,310
1430,"""@GetTrippyHoee_: Fuck yo 5point plan ! Obama need to 5finger smack yo dumb ass ! #debate2012""",310
1431,Still can't believe Obama hasn't pulled out the 47 percent comment yet #Debate2012,310
1432,#debate2012  Obama points out Romney has only pained 14% tax.,310
1433,Mr President gas prices when you took office was $1.87 per gallon #Debate2012,310
1434,"""we don't have to live like this."" trust me mr Romney, you don't. #debate2012",310
1435,"Obama: Romney, as a businessman, wouldn't invest in Romney, the candidate. #debate2012",310
1436,Somebody want to tell Romney how to stand normally? Maybe program it into him? #robots #debate2012,310
1437,"Thirty minutes in, Romney still gives no details. #debate2012",310
1438,They are pointing at each other! #debate2012 Stay tough Romney!,310
1439,I think Obama dyed his hair. #debate2012,310
1440,Oh shit! Obama going in to shut this down! #Debate2012,310
1441,Obama is on fire!!! #Debate2012,310
1442,Candy Crowley is grilling Romney.,310
1443,Romney is flat #debate2012,310
1444,Romney just won't explain anything #ThingsIHate #Debate2012  #Debates,310
1445,#debate2012 every mother fucker blame it on Barack. Call Mitt a liar. Stand up and attack! Where my boxing gloves at..,310
1446,"Barack! He’s for the south side of Chicago lol - “@nandorvila: Seriously, who would win in a fight? Mitt or Barack? #debate2012”",310
1447,“@TheRealGDubya: Barack Obama is a fucking liar. #Debate2012”,310
1448,Haven't we talked about taxes enough aleady! New questions please! #debate2012,310
1449,Obama talking about #ClevelandBusDriver taxes.... #Debate2012,310
1450,This generation is full of complainers. ~ President Obama. #debate2012,310
1451,I don't see change with Mitt Romney #dontvotemittromney2012 #Byebyeromney #debate2012,310
1452,Romney is rude as hell to Candy #Debate2012,310
1453,Why have all of these moderators constantly interrupt Romney? #debate2012,310
1454,Romney was warmer than Obama up until his approach to Crowley.,310
1455,Romney is obviously drunk. #Debate2012,310
1456,Go Obama!! Kicked butt on women's issues!! Romney is a sexist #Debate2012,310
1457,Obama is still wrong about taxes on investments. They should have some preferential treatment. #debate2012,310
1458,THIS. RT @bjmillican: When is Obama going to #slowjamthenews? #debate2012 @jimmyfallon,310
1459,Nice Obama. I keep my money in my left pocket too. #debate2012,310
1460,"Romney keeps saying ""I know what it takes,"" but he's not telling us. #debate #debate2012",310
1461,Why is Romney still bringing up all these make believe people #Debate2012,310
1462,Dubya's ghost haunts Romney #debate2012,310
1463,Mitt don't have a plan enough said #Debate2012,310
1464,Mitt has an ear piece in his ear... someone in the debate audience just told me! #WTF #debate2012,310
1465,"Mitt sure does like to tell us how much he knows what a good economy looks like, but won't tell us how he'll do it. #Debate2012",310
1466,#Obama swing and a miss! #Debate2012,310
1467,"So, has Obama's tax plan worked in his 4 years? I don't think so! Go and lie somewhere else #Obama #debate2012 #lies",310
1468,#Obama said he wants to make sure his girls get the same healthcare as anybody's boys... #DecVA #DEBATE2012 crowd went crazy!,310
1469,"If Romney interrupt my boo Candy Crowley again, we going to have a problem.",310
1470,I love how Candy went parental on Romney: you may use your 2 minutes anyway you please. #Debate2012,310
1471,Romney is fighting for the issue! #Debate2012,310
1472,"Yes Mitt, what IS the difference between you and George Bush? #Debate2012 #debates",310
1473,Mitt is so freakin rude! #Debate2012,310
1474,"George W Bush is a good man, better than you shithead #Debate2012",310
1475,"All right, I get it, I won't vote for China.  #Debate2012",310
1476,I also don't buy that Romney will be tough on china. But they're the bully we can't handle until be get stronger. #Debate2012,310
1477,"Romney is worse than Bush, especially on social issues #debate2012",310
1478,I cannot believe that Crowley allowed this Bush Question!!,310
1479,Yeah break out the Bush question! #Debate2012,310
1480,"""@KIN4LIFE: Yeah break out the Bush question! #Debate2012""",310
1481,jobs would not have to sent to China if they didn't hold the promissory note on the USA #debate2012,310
1482,"China has ""folks"" #Debate2012",310
1483,Romney will get tough on China ... Cuz they have no leverage over us what so ever #debate2012,310
1484,Does Obama need to answer how he isn't Bush?  I mean that was the question. #debate #debate2012,310
1485,I wonder what George Bush thinks about this question? #Debate2012,310
1486,"Obama walks with a limp
#isthatswag or #ishepacking 
#Debate2012",310
1487,How you can both be a woman and also vote for Romney is beyond me. #debate2012,310
1488,Where's the Details of the Tax plan Mr. Romney? Where's the money going to come from for your tax cuts? #debate2012 http://t.co/eyOW2DQs,310
1489,Romney seems to love to talk about the midgets and the businesses they run. Are they even allowed to vote? #debate2012,310
1490,Wow! Romney is worse than Bush! #socialissues #debate2012,310
1491,#gobama jsut killed on the Bush question #debate2012,310
1492,Romney is beating around the bus niqqah you aint nothing but bush #debate2012,310
1493,Lol RT @TheFoxHimself Yo Obama even wearing a pink breast cancer bangle and u gon say u love women more than him? U crazy??? #Debate2012,310
1494,Obama came out swinging. #currenttv #debate2012,310
1495,he did :) “@sonjatejada: Did Obama just compare himself to an average american and claim that he is struggling too? *Sigh* #Debate2012”,310
1496,Good because I dnt like George Bush #Debate2012 #nolife,310
1497,"Yup, he made Bush look like a Saint compared to Mitt. This is a sign of #Winning. #Debate2012.",310
1498,Bush again?? Did I miss a third two-party something? #debate2012,310
1499,"#Romney:  ""We can do better than this."" #debates #debate2012",310
1500,Ok #romney we know you think you know what it takes. Ok ok!! #Debates #Debate2012 #Debate,310
1501,#Romney don't know Spanish!! He eff'd up her name. #debate2012,310
1502,Candy Crowley is caving in to Romney,310
1503,"What is all this Romney crap about ""North American"" energy? errrm.. it's Canadian Energy dude.  #debate2012",310
1504,I wish I got a dollar for every lie Romney made.. Id make hundreds! :D #Debate2012,310
1505,It scares me that these two are the best America has to offer. I wish they would show some facts and quit bull shitting us.#debate2012,310
1506,"""Help women in America get good work""  Does this not sound right to anyone else?  #debate2012",310
1507,"Well America, we're screwed.  #debate2012",310
1508,"Me: ""Mitt Romney came from small business?"" @ralphiehardesty: ""His mother was incorporated."" #jokeofthenight #debate2012",310
1509,#Debate2012 Romney just admitted he's losing with that statement,310
1510,Romney just be erking the shit outta me when he talk #TEAMOBAMA #debate2012,310
1511,Romney just comes off as so fake to me #donttrusthim  #TeamObama,310
1512,man fuck romney #teamobama,310
1513,Romney needs to gtfoh fckn faggot fuck #TeamObama,310
1514,It's getting real OBAMA about to TURN UP #TEAMOBAMA,310
1515,Obama looks like he's about to GO in! #TeamObama #OccupytheVote,310
1516,- Obama Got This ! It Takes More Than 4 Years To Fix A Country Dumbass . #TeamObama,310
1517,OBAMA THUGGED OUT UNDERNEATH THAT SUIT LOL ! IDGAF WAT YALL SAY #VOTER #TEAMOBAMA #HEAREALNIGGA !!,310
1518,I'm team Obama! He has to win if he don't we all in some trouble!!!! #TeamObama   http://t.co/Ct88NqkS,310
1519,Obama is on his  tonight #TeamObama,310
1520,TO ALL THE PEOPLE WHO THOUGHT BIDEN WAS RUDE..... ROMNEY IS RUDE!!!!! show me those tweets #Obama2012 #TeamObama,310
1521,So Gov. Romney made it clear that he only cares bout upper class. #TeamObama !!!!,310
1522,We get it Romney...you're rich and successful. Now get off your high horse and  think about us poor hardworking college students #teamobama,310
1523,I'm in a house with all Romney votes then there's me #TeamObama 👍,310
1524,Romney gettin his lying ass handed to him #teamobama,310
1525,I guess Romney got magic or something cuz he aint saying how he gone do this shit. F ROMNEY #teamOBAMA,310
1526,Romney a fraud #clearly #teamObama,310
1527,"Romney needs to realize , we dont give a fuck about him ! #TeamObama",310
1528,why y'all wasting tweets on Romney.? #TeamObama,310
1529,The world is NOT totally united against Iran getting a nuke!  What planet does Mr. Biden live on?!?,310
1530,"What part of suffering are you doing with ""US"" Mr. President? #debate2012 #forward",310
1531,"better had called him "" Mr.President "" #TeamObama",310
1532,I know! ☺“@gabriellamarrie: Obama came prepared tonight !!! #TeamObama”,310
1533,That hoe said Obama is Muslim #RomneyAllTheWay pussy ah hoe what that got to do with anything ! #TeamObama Bych,310
1534,obama is going to help better OUR future ! #TeamObama,310
1535,#TeamObama in this b*tch!!! F*ck Romney!!!!!!,310
1536,Romney came from money he doesn't understand what it means to struggle He wants to help the rich not the poor. #teamobama,310
1537,“@Steezy_Mane “@HolliwoodWest Romney was born rich. I can't vote for a nigga that never ate ramen noodles !! Ctfu #TEAMOBAMA ””,310
1538,Crowley giving Obama all the time he wants.,310
1539,: I Love How Obama Have Quick Come Backs This Time . #TeamObama,310
1540,Obama should be president period. Fuck Romney! #teamobama,310
1541,Governor your the last person who is going to get tough on China. #TeamObama,310
1542,called Romney on that China issue #TeamOBAMA !!,310
1543,"Let me tell you something about me.. Fuck Romney, Im #TeamObama all day , everyday!",310
1544,Really hope Obama steps up his game for this debate. #presidentialdebate,310
1545,Was going out but I think I'll stay home and watch this debate &gt; obama needs me #itstrue #presidentialdebate #teamobama,310
1546,"C'mon Obama, let's see your game face!! #PresidentialDebate #TeamObama",310
1547,Romney Tax Plan: http://t.co/nu2hKkNq #presidentialdebate #taxes,310
1548,Maybe Romney will be respectful and not interrupt this time. #PresidentialDebate (via @yapTV),310
1549,Mitt Romney is hiring every one who graduates in 2014! Spread the word! #PresidentialDebate,310
1550,"Introductions - the first, last, and only time Obama looks Mitt in the eyes this debate? 
#PresidentialDebate",310
1551,#PresidentialDebate Jeremy Obama doesn't want you to work....he wants you to become part of occupy movement,310
1552,Obama is being specific #presidentialdebate,310
1553,"That's a question we all want to know, good one Jeremy #PresidentialDebate",310
1554,Jeremy almost poop on his pants  #PresidentialDebate,310
1555,Poor Jeremy almost pooped his pants asking that question #presidentialdebate,310
1556,Pres. Barack Obama is the first to have a seat at the debate #PresidentialDebate,310
1557,#PresidentialDebate Obama walked in all fly,310
1558,"show us some nasty, obama #PresidentialDebate",310
1559,*kid asks question*  *Romney rambles with a long awkward thank you for asking it*  #thankyouforexisting #presidentialdebate,310
1560,Romney give details on how you will create jobs #presidentialdebate,310
1561,Romney...you telling Me you want it but how you go get it? I wanna know my education isn't wasted #PresidentialDebate ,310
1562,"I'm glad they have Candy Crowley doing the debate instead of her husband, Mr. Crowley BYEER BYEER BYEER WHAT WENT WRONG IN YOUR HEAD",310
1563,Has Candy Crowley had dinner yet? She looks malnourished. #presidentialdebate,310
1564,"Romney, you will not strong arm Crowley like you did Lehrer #presidentialdebate",310
1565,Do you think Romney is pro-coal? #PresidentialDebate,310
1566,Mitt Romney is known for talking in circles and that really appeals to the undecided voters #presidentialdebate,310
1567,Mitt Romney addresses his plan to take the auto industry bankrupt #PresidentialDebate,310
1568,I don't feel like Obama is talking to the kid who asked the question. #presidentialdebate,310
1569,Yes Obama take the rhaatid initiative! #PresidentialDebate,310
1570,Damn Obama is going for the neck right now #presidentialdebate,310
1571,Romney showing concern by leaving his seat. #PresidentialDebate,310
1572,Watching #cnn. Romney on that flatline #PresidentialDebate,310
1573,"Planless Romney, as always #PresidentialDebate",310
1574,Obama is gettin' a bit sasssy. I love it. #PresidentialDebate,310
1575,Obama is pissing me off #PresidentialDebate,310
1576,"#PresidentialDebate So far, Obama is improving from last. Nothing special.",310
1577,"Once again, Romney never gets into specifics. Somethings never change... #PresidentialDebate",310
1578,Ugh Romney.....just hate to see him #PresidentialDebate,310
1579,"Romney is flatlined 
#cnn #presidentialdebate",310
1580,So Romney is saying Obama did a good thing when he took GM and Chrysler through bankruptcy.... Just asking. #presidentialdebate,310
1581,Romney admits to wanting to let Detroit go bankrupt so that they could get back on their feet #PresidentialDebate,310
1582,Obama doin work so far #presidentialdebate,310
1583,What is wrong with Romney?! Why does he ALWAYS disrespect the moderator?! #PresidentialDebate,310
1584,Romney is probably the person that uses a 5th grade research paper that he finds online to get his facts #PresidentialDebate,310
1585,Romney Reminds me of that one kid in class that corrects the teacher all the time. Stfu bruh #presidentialdebate,310
1586,Mitt.....FOCUS DAMNIT! STAY ON TASK! #OnMyNervesAlready #PresidentialDebate,310
1587,Mitt romney so weak #PresidentialDebate,310
1588,Lol 😂 @ the look on the audience's face when Romney speaks. 😣😳😒😩😴 #PresidentialDebate,310
1589,25 birds were killed. Chinches le van a caer a Romney! #PresidentialDebate,310
1590,"Mr President is cool,calm and collected so far. As for Romney in the blue corner,already sh*tting bricks! #PresidentialDebate",310
1591,"Energy independence in 8 years, Romney? How ya figure? #PresidentialDebate",310
1592,Omg. Obama wanted to protect the environment. So bad -Romney #PresidentialDebate,310
1593,Yup RT @iAmNaas: Obama is hitting right now!!! #PresidentialDebate,310
1594,Pres. Obama is on his A game! #PresidentialDebate,310
1595,".@JoeBiden - #GOP ""bets against America all the time"" Project much??? #VPdebate",310
1596,Its #debate time America!!!! #Presidentialdebate,310
1597,Are these two the best America can do? #PresidentialDebate #CNN the Mormon and the Moron...,310
1598,I love how Obama and Romney swapped tie colors. #presidentialdebate #hiddenmessages,310
1599,"Romney: this (President) has not been Mr. Gas, Mr. Oil or Mr. Coal #presidentialdebate",310
1600,He keeps calling Romney a liar! Lmao!! 😂😂 #presidentialdebate,310
1601,#presidentialdebate Obama hates rich people even though he sure loves their money to fundraise in Beverly hills @Shawn4Rialto @ugotcha,310
1602,Look at how Obama waited his turn to speak! Mitt take some fuckin notes #PresidentialDebate,310
1603,Absolutely loving Obama confidence and straightforwardness #presidentialDebate,310
1604,Obama Like I DONT Give A FiNuck Imma Win This Election ^.^ #PresidentialDebate,310
1605,"#PresidentialDebate not even watching it, but go Obama!!!!!! :)",310
1606,Obama is so ready tonight #presidentialdebate,310
1607,Ummm Romney isn't it a good thing to not be Mr.Oil? Who aligns themselves with Oil Companies? #PresidentialDebate,310
1608,Romney on offensive and energy independence! #PresidentialDebate,310
1609,The cool thing about facts is they are true. Thanks Romney. #PresidentialDebate,310
1610,#Romney: How do you get a job? Wait. You mean to tell me your dad isn't rich? #PresidentialDebate,310
1611,"#Romney wants us to use our own energy sources. #PresidentialDebate use oil, gas and coal.",310
1612,"#presidentialDebate...#Romney, drill for oil &amp; forget about bird death to get it..#animalsNeedToLive",310
1613,Romney must really hate birds!!!!!! Stupid beaks! #PresidentialDebate,310
1614,"Romney, I'm sure we can find other areas to produce jobs like in our SCHOOLS...rather than in coal mines. #PresidentialDebate",310
1615,Romney got balls #PresidentialDebate,310
1616,There's a better chance of Dr Dre droppin the detox than Mitt Romney telling us what his 5 point plan is #PresidentialDebate,310
1617,Romney is being a straight ass #presidentialdebate,310
1618,Those Romney lies are coming to light! #PresidentialDebate,310
1619,Obama doing so much better and coming off much more confident tonight. #presidentialdebate,310
1620,Lls RT @RochellesWay: Obama just uppercutted his ass!!! #PresidentialDebate,310
1621,"Everytime Obama steps towards Romney, I feel like I'm watching a fight scene in a movie, and I want him to swing! #presidentialdebate",310
1622,Romney is an asshole!!! #PresidentialDebate,310
1623,Romney is desperate #PresidentialDebate,310
1624,And Romney mentions Canada. #PresidentialDebate,310
1625,#Romney wtf? North America? Are you speaking for @pmharper also? #ithinknot how are you going to get that pipeline? #PresidentialDebate,310
1626,#romney obviously does not like #birds #PresidentialDebate,310
1627,Romney Is A LIAR America He's A LIAR #PresidentialDebate,310
1628,Romney you moderating shxt now!? Tighten Up Candy!!   #PresidentialDebate,310
1629,Candy is going to body slam Mitt Romney #PresidentialDebate,310
1630,I'm Mitt Romney and I know the rules.  MY NAME IS CANDY CROWLEY AND BITCH PLEASE. #PresidentialDebate,310
1631,"Go, go, go @joebiden. ""I say what what I mean and so does Mitt Romney. #factsmatter #47% #GetOutoftheWay",310
1632,Now how are you going to do that Romney!? #taxes #presidentialdebate,310
1633,Romney is that kid in school that grates my nerves #shutup #presidentialdebate,310
1634,Mitt is the sum of everything I hate in a person. EVERYTHING. #presidentialdebate,310
1635,Mitt is an idiot. #PresidentialDebate,310
1636,Yo our president is snapn on Mitt lmao #PresidentialDebate,310
1637,Romney look and seems to me like an arrogant chap #PresidentialDebate,310
1638,Romney owned him….ouch #presidentialdebate,310
1639,Oh Romney. It's so obvious you dye your hair!!! #presidentialdebate #hairprobz,310
1640,I hope @barackobama took some pointers from @joebiden...like go out there and kick some ass and take some names! #presidentialdebate,310
1641,Obama going in on Romney ass #presidentialdebate,310
1642,Romney is a sneak in the grass! #PresidentialDebate #ObamaWillShitOnYou #Obama4MoreYears,310
1643,#PresidentialDebate Romney: No tax on savings!,310
1644,#presidentialdebate Romney has a back bone,310
1645,#presidentialdebate Romney no more taxes on your savings,310
1646,#Romney CONSISTENTLY tries to BULLY and MANIPULATE the moderator... SMDH... #PresidentialDebate,310
1647,#Romney can't really afford to get into aggressive scenes with the President. His likability ratings are too flimsy. #PresidentialDebate,310
1648,"Is it me or does #Romney seem nervous and well rude, this go round? #presidentialdebate",310
1649,It's clear who Candy Crowley's voting for. Why no last word for Mitt? Why doesn't he get to respond to anything Barack says? Hmmm...,310
1650,Mitt sit down! He HAS to get the last word #PresidentialDebate,310
1651,Mitt Romney is such a fucking LIAR!!!!! #PresidentialDebate,310
1652,“@JessicaTaylor_2: Obama ain't got shit on Romney. #PresidentialDebate #Romney2k12”,310
1653,Obama is doing so much better than Romney..Romney doesnt know what to say(not really his strongest subjects) #Obama2012 #PresidentialDebate,310
1654,"Watching this #PresidentialDebate Romney is so Rude, always over talking people, n not following the rules... Get your life together.",310
1655,... demolish him OBAMA.. THAT'S MY PRESIDENT!! FOUR MORE YEARS!! #PresidentialDebate ,310
1656,Obama thinks raising taxes grows the economy #presidentialdebate,310
1657,Obama is always so smooth and calm during theses debates lol #presidentialDebate,310
1658,"Last debate, the increase on middle class families was $2,500...Romney keep up with your lies ""my friend"". #presidentialdebate",310
1659,Clearly Romney missed the memo about global warming. Fossil fuels should be phased out not increased #PresidentialDebate,310
1660,"Bad hair dye, Romney. #presidentialdebate",310
1661,He is pissing me off (YEP! I said it--Mitt is RUDE! #PresidentialDebate,310
1662,"""We don't have to live like this."" When have YOU lived like this, Mitt? Stop | #debates #PresidentialDebate",310
1663,Mitt is clearly the landlord for bullshit mountain #PresidentialDebate,310
1664,"Apparently, Iran is about to change its mind about everything ever. EVER. Because of Obama. Or something. #BidenLieDetector",310
1665,#PresidentialDebate Obama: Women are increasingly the bread-winners in the family,310
1666,Obama is getting a nice math lesson. #PresidentialDebate,310
1667,The UNDECIDED VOTERS SCALE not looking good for ROMNEY either #PresidentialDebate,310
1668,#PresidentialDebate Romney is ver sure about him self! 😑😴,310
1669,I don't believe ANYTHING Romney says... #justsayin #Presidentialdebate,310
1670,Romney clearly has no respect for Ms. Crowley.,310
1671,Romney has NO RESPECT #PresidentialDebate #DEBATES,310
1672,Romney don't know anything about growth because he was born already on top.. he can't relate to our STRUGGLE #PresidentialDebate,310
1673,"Hitting him on consistency, go mr. President ! #PresidentialDebate",310
1674,Answer the question mr. President #presidentialdebate,310
1675,Thanks for funding my education Mr. President. #presidentialdebate,310
1676,Romney have a seat #Debate2012 #PresidentialDebate,310
1677,"I never knew that 10 doubled equals 16, thank you Romney for teaching me math #presidentialdebate",310
1678,#PresidentialDebate Romney can careless about women!!,310
1679,I find Mitt Romney to be so fake #justmetho #presidentialdebate,310
1680,Romney Who? #OhSoFabulous  #IVoteObama #PresidentialDebate http://t.co/LXTgdrMR,310
1681,Romney needs to work on his poker face. ♠♥♣♦ #PresidentialDebate,310
1682,Romney does make some really points about the deficit.  #PresidentialDebate,310
1683,Why won't Romney stfu??!! Like quit being rude af #PresidentialDebate ,310
1684,Romney short on policy details when asked question on Bush legacy and tax/PE background question #PresidentialDebate,310
1685,"Middle income people don't have capital gains, Mitt. #Debate2012",310
1686,Middle was crushed due to Bush! #Debate2012,310
1687,Is @MittRomney going to slam Bush? #PresidentialDebate #debate2012,310
1688,"#VPDebate: Robme/R-Ayn plan: Immediate war w/Iran, highly likely to include China and Russia against us. Bombs on US soil.",310
1689,"And by foreign to his own plan, he's referring to China. #presidentialdebate",310
1690,"Crackdown on China ? Who will finance your $8 trillion deficits each Obama &amp; Romney 
#PresidentialDebate",310
1691,"#presidentialdebate George Washington was prob. the only pres. who wasn't arrogant, bcuz he didn't ask 4 it.",310
1692,He knows he's just George W Bush 2K12 #PresidentialDebate,310
1693,Romney prolly worse the Bush #PresidentialDebate,310
1694,Omg Obama must be the only president in history that didn't do every single thing he was going to do #Debate2012,310
1695,"Obama is like  ""you going to jail now""... uppercut !!! #PresidentialDebate",310
1696,How is Obama struggling?!?!? #presidentialdebate,310
1697,Romney just stepped out on his own party #badmove #fail #PresidentialDebate,310
1698,"the moderater, by the end of the night, will become so frustrated with romney interrupting her, shell eat him. #presidentialdebate #loveit",310
1699,"Romney trying to dodge the ""How is he not like President Bush"" #PresidentialDebate",310
1700,"#Obama, increased oil levels to the highest? #PresidentialDebate",310
1701,"Tonight, #Obama was 1st to reference #China. Also referred back to 1st questioner. #PresidentialDebate",310
1702,"Didn't like answer RT @LatinaLeader: #Obama ties women's issues to health, reproduction AND the economy #latism #presidentialdebate",310
1703,Obama is tearing Romney apart with these questions #PresidentialDebate,310
1704,"obama, please be real and share what you haven't done, it's OK not to get all things done #presidentialdebate",310
1705,"I'd rather listen to Brandy, then vote for Romney! #PresidentialDebate.....",310
1706,"""Governor Romney doesn't have a 5 point plan.. He has a 1 point plan!""",310
1707,Not true governor romney cdhu,310
1708,That's not true Governor Romney!,310
1709,"As governor, Romney faced similar economic situation as Obama -- with similar  - http://t.co/ZBqVdP5u http://t.co/vBCvD6Mr.... NO LOYALTY",310
1710,"Obama: ""Governor, we have actually produced more oil."" Getting out of his seat and facing him. #debate",310
1711,Romney just needs to face the fact that he will never be president...just accept the fact that you will always be getting a governor salary,310
1712,Re: Mitt Romney Never Took a Dollar in Salary as Governor 16/10/2012 19:21:07 http://t.co/Q7bzSGia,310
1713,"""Not true Governor Romney!""",310
1714,NOT True Governor Romney!!!!!!!!!!!!,310
1715,"PRESIDENT=Obama
GOVERNOR.... = Lame Ahh Romney",310
1716,Quit interrupting the president Governor Romney. #rude,310
1717,"""Governor Romney, that is not true."" http://t.co/8P1Jh1Jd",310
1718,governor Romney has a one point plan!! the rich get richer go Mr President,310
1719,"""Governor Romney, I'm sure you've got a reply there."" #debate2012",310
1720,Prayer circle for the people who have romney as a governor,310
1721,'Governor Romney don't have a 5 point plan he have a 1 point plan' #4moreyears #BarackObama,310
1722,"Governor Romney, what's your plan? #Obama You're #Failing #energy",310
1723,Governor Romney's Plan:  The Big Bird Plan - What does he have against birds!,310
1724,""" governor you're the last one who's going to get tough on China"" lmao! #BarackObama  #presidentialdebate",310
1725,"""Governor, you're the last person who's going to get tough on China."" BOOM! #debate",310
1726,"""Governor, you are the last person that is gonna get tough on China"" BOOM!!!",310
1727,Ur the last person that's gonna get tough on China. Lol. #TeamObama,310
1728,Lol RT @coco_inspration: Your the last one thats gona get tuff on china lol ahhh #TEAMOBAMA,310
1729,"""and governor your the last person that's going to be tough on China"" @barackobama #romneyinhisplace",310
1730,"O: ""Governor, you're the last person that is going to get tough on China""",310
1731,"""Governor, you're the last person who will get tough on China"" #debate #burn",310
1732,"""Governor your the LAST person that's going to get tuff on China"" 👏👏👏👏",310
1733,"Obama said "" Governor your the last person that's gonna get tough on China "" lol",310
1734,"O: ""Governor, you're the *last* person who's going to get tough on China.""",310
1735,"""Governor, you're the last person to get tough on China"" #Obama / Yes! You tell 'em Barack",310
1736,"Obama LIVED it. Romney ""learned about it"" as a governor. Big difference. #debate2012",310
1737,"Obama ""Governor, you're the last person to go tough on China"" GET 'IM #debate2012",310
1738,Governor you're the last person who's gonna get tough on china -TELL IT!,310
1739,China...Nuff said! #debate2012,310
1740,"Too funny lol!! “@ShawnYancy: Obama ""Governor...you're the last person who's going to get tough on China"" #debate2012”",310
1741,"""Governor your the last person that's gonna get tough on China"" - Obama",310
1742,GOVERNOR YOU'RE THE LAST ONE TO GET TOUGH ON CHINA!,310
1743,"""Governor you're the last person who's going to get tough on China."" HA! #debate",310
1744,"""Governor you're the last person to get tough on China"" Defeated!",310
1745,Ha governor Romney your the last person thats gonna be tough on china,310
1746,"Governor, you're the last person who's gonna get tough on china!",310
1747,Governor your the last one thats gonna get tough on China #resdeb,310
1748,"""Governor, you're the last person that would get tough on China."" lmao Obama is killin it, I'm dying",310
1749,"""governor you're the last person who's gonna get get tough on china"" LMAO I love it",310
1750,"Obama shouts over his shoulder ""Governor, youre the last person who is going to get tough on China!""  #debate2012",310
1751,Governor you're the last person to crack down on china #SAUCED,310
1752,"Governor, you're the last person that's going to get tough on China.""",310
1753,"""governor you're the LAST person thats going to get tough on china""",310
1754,"""Governor, you're the last person who's gonna get tough on China."" Tell 'em, Barack!",310
1755,"""Governor your the last person that's gonna get tough on china""BOOM #debate2012",310
1756,"""Governor you're the last person that's gonna get tough on China.""",310
1757,"""Governor, you're the last person who will get tough on china."" Loving it, Obama. Loving it.",310
1758,"Governor, you are the last one to beat up on China",310
1759,"""Governor your the last person who is going to get tough on China"" LMFAO Obama right at him !",310
1760,"""Governor, you're the LAST person who's gonna get tough on China."" -Mr. President",310
1761,"“@ClintColey ""governor you're the last one who's gonna get tough on China""”",310
1762,"""Governor, your the last person who is going to get tough on China."" BOOM. #debates",310
1763,Governor your the last person that's gonna get tough on China.,310
1764,Governor you're the LAST person who is gonna get tough on China. #boomobama!,310
1765,"""Governor you're the last person who's gonna get tough on China"" #ObamaVoice",310
1766,Your a GOVERNOR. OBAMA is the PRESIDENT! #takeseveralseats in my @TamarBraxtonHer vc,310
1767,"romney's argument: ""I was a governor Obama sucks vote for me""",310
1768,"And what is he now? THE MUH'FUCKIN PRESIDENT!  ""@TripleSixChuck: @AYORinaBee Obama was a Governor as well before pressident""",310
1769,"Governor, you're the last one to get tough on China.. -- Obama",310
1770,"Obama:""Governor you're the last one who's gonna be tough on China""",310
1771,"""Governor you're the last person that's going to get tough on China."" - Obama",310
1772,"“@CBSNews: LIVE: http://t.co/GMXK18VY RT @CNHorn: Obama: ""Governor you're the last person who is going to get tough on China."" #debate”hood",310
1773,"""Governor you are last person to get tough on China""-Obama come again bruv",310
1774,"""Governor, you're the last person who's going to get tough on China."" ROFL. #Debate2012",310
1775,Governor Romney is the last person who's going to crack down on China -Obama,310
1776,"Crack down on China, Governor?? You of all people...",310
1777,"""Governor you're the last person to get tough on China.""",310
1778,"""Governor, you're the last person who's going to get tough on China."" Yowza. #debate.",310
1779,"""Governor, You are the LAST person to get tough on China!!""",310
1780,"""Governor, you are the last person that's going to get tough on China."" -- @BarackObama",310
1781,"fr India we paid #Kejriwal RT @iAawara: And India? RT @nytimes: Obama: ""Governor, you're the last person who's going to get tough on China.""",310
1782,"""Governor, you're the last one to get tough on China.""",310
1783,"The Pres: ""governor you are the last person to get tough on China"" #debate2012",310
1784,"#presidentialdebate
Did Obama just say ""us"". I doubt that he is struggling in the same way that we are. He only struggles with the truth.",310
1785,One of the reasons I want Obama to be reelected is so I can continue seeing Michelle's fabulous fashion in the media. #PresidentialDebate,310
1786,If Obama says #FreeBoosie automatic victory .,310
1787,"'Governor, you're the last to get tough on China,' says Obama #LATISM #debate2012",310
1788,"Face it: Obama has sucked on gun control, particularly where semi-automatic weaponry is concerned. He's floundering here. #Debate2012",310
1789,"""Governor, you're the last person whos gonna get tough on China"" So we should stop trading with China? #debate #debate2012",310
1790,"""Governor, you're the LAST person to get tough on China."" - @BarackObama",310
1791,"“@BdotHOLMES: ""Governor you're the last person who is gonna get tough on China!"" - @BarackObama”//lol...",310
1792,"😂 RT @SharpCee: ""Governor you are the last person who is gonna get tough on China""  #UPPERCUT",310
1793,"Candy get's her revenge:
""Governor Romney, I am sure you have a response"" *crowd laughs*
Don't mess with Candy!
#debate",310
1794,Romney disses being governor of mass!  #debate #loser,310
